length=;3234;
t1;t2;x;y;yaw;numCorners;numMatches;numInliers;estValid;
1417771243.01099991798400878906;1417771243.06500005722045898438;0.079;-0.125;0.001;1000;805;790;1;
1417771243.06500005722045898438;1417771243.11899995803833007812;0.039;-0.009;-0.037;1000;792;790;1;
1417771243.11899995803833007812;1417771243.17300009727478027344;-0.025;0.270;-0.035;1000;801;796;1;
1417771243.17300009727478027344;1417771243.22799992561340332031;0.143;-0.167;0.011;1000;792;789;1;
1417771243.22799992561340332031;1417771243.28200006484985351562;-0.048;0.408;-0.063;1000;796;794;1;
1417771243.28200006484985351562;1417771243.33599996566772460938;-0.108;-0.047;-0.021;1000;822;817;1;
1417771243.33599996566772460938;1417771243.39000010490417480469;-0.066;0.305;-0.071;1000;803;797;1;
1417771243.39000010490417480469;1417771243.44499993324279785156;-0.105;-0.166;-0.004;1000;792;788;1;
1417771243.44499993324279785156;1417771243.49900007247924804688;0.184;-0.100;-0.022;1000;811;808;1;
1417771243.49900007247924804688;1417771243.55299997329711914062;0.076;0.028;-0.041;1000;826;821;1;
1417771243.55299997329711914062;1417771243.60700011253356933594;-0.074;0.163;-0.034;1000;821;817;1;
1417771243.60700011253356933594;1417771243.66199994087219238281;-0.071;0.256;-0.059;1000;815;811;1;
1417771243.66199994087219238281;1417771243.71799993515014648438;0.058;-0.092;-0.020;1000;822;818;1;
1417771243.71799993515014648438;1417771243.77300000190734863281;0.048;-0.296;-0.003;1000;830;827;1;
1417771243.77300000190734863281;1417771243.82800006866455078125;0.007;-0.000;-0.054;1000;830;828;1;
1417771243.82800006866455078125;1417771243.88199996948242187500;-0.025;-0.726;0.046;1000;825;817;1;
1417771243.88199996948242187500;1417771243.93600010871887207031;-0.081;-0.341;-0.008;1000;841;838;1;
1417771243.93600010871887207031;1417771243.99000000953674316406;0.094;-0.076;-0.003;1000;836;836;1;
1417771243.99000000953674316406;1417771244.04399991035461425781;0.038;0.285;-0.060;1000;833;831;1;
1417771244.04399991035461425781;1417771244.09800004959106445312;0.033;0.198;-0.066;1000;840;839;1;
1417771244.09800004959106445312;1417771244.15199995040893554688;0.092;-0.013;-0.048;1000;813;807;1;
1417771244.15199995040893554688;1417771244.20700001716613769531;0.164;0.058;-0.057;1000;813;811;1;
1417771244.20700001716613769531;1417771244.26099991798400878906;-0.040;0.215;-0.065;1000;834;828;1;
1417771244.26099991798400878906;1417771244.31500005722045898438;-0.080;-0.528;0.039;1000;827;825;1;
1417771244.31500005722045898438;1417771244.36899995803833007812;-0.023;-0.043;-0.016;1000;820;819;1;
1417771244.36899995803833007812;1417771244.42400002479553222656;0.161;-0.214;0.003;1000;823;823;1;
1417771244.42400002479553222656;1417771244.47799992561340332031;0.100;-0.327;-0.006;1000;831;829;1;
1417771244.47799992561340332031;1417771244.53200006484985351562;0.064;-0.503;0.013;1000;853;849;1;
1417771244.53200006484985351562;1417771244.58599996566772460938;0.106;-0.043;-0.055;1000;835;830;1;
1417771244.58599996566772460938;1417771244.64000010490417480469;0.075;0.246;-0.060;1000;829;818;1;
1417771244.64000010490417480469;1417771244.69499993324279785156;0.104;0.043;-0.021;1000;832;828;1;
1417771244.69499993324279785156;1417771244.74799990653991699219;0.126;-0.041;-0.039;1000;820;806;1;
1417771244.74799990653991699219;1417771244.80299997329711914062;0.027;-0.393;0.030;1000;829;825;1;
