frame;rangeResMag;bearingResMag;rangeResClr;height;width
9996;0.01875;0.180528;0.01875;451;256
9997;0.01875;0.180528;0.01875;451;256
9998;0.01875;0.180528;0.01875;451;256
9999;0.01875;0.180528;0.01875;451;256
10000;0.01875;0.180528;0.01875;451;256
10001;0.01875;0.180528;0.01875;451;256
10002;0.01875;0.180528;0.01875;451;256
10003;0.01875;0.180528;0.01875;451;256
10004;0.01875;0.180528;0.01875;451;256
10005;0.01875;0.180528;0.01875;451;256
10006;0.01875;0.180528;0.01875;451;256
10007;0.01875;0.180528;0.01875;451;256
10008;0.01875;0.180528;0.01875;451;256
10009;0.01875;0.180528;0.01875;451;256
10010;0.01875;0.180528;0.01875;451;256
10011;0.01875;0.180528;0.01875;451;256
10012;0.01875;0.180528;0.01875;451;256
10013;0.01875;0.180528;0.01875;451;256
10014;0.01875;0.180528;0.01875;451;256
10015;0.01875;0.180528;0.01875;451;256
10016;0.01875;0.180528;0.01875;451;256
10017;0.01875;0.180528;0.01875;451;256
10018;0.01875;0.180528;0.01875;451;256
10019;0.01875;0.180528;0.01875;451;256
10020;0.01875;0.180528;0.01875;451;256
10021;0.01875;0.180528;0.01875;451;256
10022;0.01875;0.180528;0.01875;451;256
10023;0.01875;0.180528;0.01875;451;256
10024;0.01875;0.180528;0.01875;451;256
10025;0.01875;0.180528;0.01875;451;256
10026;0.01875;0.180528;0.01875;451;256
10027;0.01875;0.180528;0.01875;451;256
10028;0.01875;0.180528;0.01875;451;256
10029;0.01875;0.180528;0.01875;451;256
10030;0.01875;0.180528;0.01875;451;256
10031;0.01875;0.180528;0.01875;451;256
10032;0.01875;0.180528;0.01875;451;256
10033;0.01875;0.180528;0.01875;451;256
10034;0.01875;0.180528;0.01875;451;256
10035;0.01875;0.180528;0.01875;451;256
10036;0.01875;0.180528;0.01875;451;256
10037;0.01875;0.180528;0.01875;451;256
10038;0.01875;0.180528;0.01875;451;256
10039;0.01875;0.180528;0.01875;451;256
10040;0.01875;0.180528;0.01875;451;256
10041;0.01875;0.180528;0.01875;451;256
10042;0.01875;0.180528;0.01875;451;256
10043;0.01875;0.180528;0.01875;451;256
10044;0.01875;0.180528;0.01875;451;256
10045;0.01875;0.180528;0.01875;451;256
10046;0.01875;0.180528;0.01875;451;256
10047;0.01875;0.180528;0.01875;451;256
10048;0.01875;0.180528;0.01875;451;256
10049;0.01875;0.180528;0.01875;451;256
10050;0.01875;0.180528;0.01875;451;256
10051;0.01875;0.180528;0.01875;451;256
10052;0.01875;0.180528;0.01875;451;256
10053;0.01875;0.180528;0.01875;451;256
10054;0.01875;0.180528;0.01875;451;256
10055;0.01875;0.180528;0.01875;451;256
10056;0.01875;0.180528;0.01875;451;256
10057;0.01875;0.180528;0.01875;451;256
10058;0.01875;0.180528;0.01875;451;256
10059;0.01875;0.180528;0.01875;451;256
10060;0.01875;0.180528;0.01875;451;256
10061;0.01875;0.180528;0.01875;451;256
10062;0.01875;0.180528;0.01875;451;256
10063;0.01875;0.180528;0.01875;451;256
10064;0.01875;0.180528;0.01875;451;256
10065;0.01875;0.180528;0.01875;451;256
10066;0.01875;0.180528;0.01875;451;256
10067;0.01875;0.180528;0.01875;451;256
10068;0.01875;0.180528;0.01875;451;256
10069;0.01875;0.180528;0.01875;451;256
10070;0.01875;0.180528;0.01875;451;256
10071;0.01875;0.180528;0.01875;451;256
10072;0.01875;0.180528;0.01875;451;256
10073;0.01875;0.180528;0.01875;451;256
10074;0.01875;0.180528;0.01875;451;256
10075;0.01875;0.180528;0.01875;451;256
10076;0.01875;0.180528;0.01875;451;256
10077;0.01875;0.180528;0.01875;451;256
10078;0.01875;0.180528;0.01875;451;256
10079;0.01875;0.180528;0.01875;451;256
10080;0.01875;0.180528;0.01875;451;256
10081;0.01875;0.180528;0.01875;451;256
10082;0.01875;0.180528;0.01875;451;256
10083;0.01875;0.180528;0.01875;451;256
10084;0.01875;0.180528;0.01875;451;256
10085;0.01875;0.180528;0.01875;451;256
10086;0.01875;0.180528;0.01875;451;256
10087;0.01875;0.180528;0.01875;451;256
10088;0.01875;0.180528;0.01875;451;256
10089;0.01875;0.180528;0.01875;451;256
10090;0.01875;0.180528;0.01875;451;256
10091;0.01875;0.180528;0.01875;451;256
10092;0.01875;0.180528;0.01875;451;256
10093;0.01875;0.180528;0.01875;451;256
10094;0.01875;0.180528;0.01875;451;256
10095;0.01875;0.180528;0.01875;451;256
10096;0.01875;0.180528;0.01875;451;256
10097;0.01875;0.180528;0.01875;451;256
10098;0.01875;0.180528;0.01875;451;256
10099;0.01875;0.180528;0.01875;451;256
10100;0.01875;0.180528;0.01875;451;256
10101;0.01875;0.180528;0.01875;451;256
10102;0.01875;0.180528;0.01875;451;256
10103;0.01875;0.180528;0.01875;451;256
10104;0.01875;0.180528;0.01875;451;256
10105;0.01875;0.180528;0.01875;451;256
10106;0.01875;0.180528;0.01875;451;256
10107;0.01875;0.180528;0.01875;451;256
10108;0.01875;0.180528;0.01875;451;256
10109;0.01875;0.180528;0.01875;451;256
10110;0.01875;0.180528;0.01875;451;256
10111;0.01875;0.180528;0.01875;451;256
10112;0.01875;0.180528;0.01875;451;256
10113;0.01875;0.180528;0.01875;451;256
10114;0.01875;0.180528;0.01875;451;256
10115;0.01875;0.180528;0.01875;451;256
10116;0.01875;0.180528;0.01875;451;256
10117;0.01875;0.180528;0.01875;451;256
10118;0.01875;0.180528;0.01875;451;256
10119;0.01875;0.180528;0.01875;451;256
10120;0.01875;0.180528;0.01875;451;256
10121;0.01875;0.180528;0.01875;451;256
10122;0.01875;0.180528;0.01875;451;256
10123;0.01875;0.180528;0.01875;451;256
10124;0.01875;0.180528;0.01875;451;256
10125;0.01875;0.180528;0.01875;451;256
10126;0.01875;0.180528;0.01875;451;256
10127;0.01875;0.180528;0.01875;451;256
10128;0.01875;0.180528;0.01875;451;256
10129;0.01875;0.180528;0.01875;451;256
10130;0.01875;0.180528;0.01875;451;256
10131;0.01875;0.180528;0.01875;451;256
10132;0.01875;0.180528;0.01875;451;256
10133;0.01875;0.180528;0.01875;451;256
10134;0.01875;0.180528;0.01875;451;256
10135;0.01875;0.180528;0.01875;451;256
10136;0.01875;0.180528;0.01875;451;256
10137;0.01875;0.180528;0.01875;451;256
10138;0.01875;0.180528;0.01875;451;256
10139;0.01875;0.180528;0.01875;451;256
10140;0.01875;0.180528;0.01875;451;256
10141;0.01875;0.180528;0.01875;451;256
10142;0.01875;0.180528;0.01875;451;256
10143;0.01875;0.180528;0.01875;451;256
10144;0.01875;0.180528;0.01875;451;256
10145;0.01875;0.180528;0.01875;451;256
10146;0.01875;0.180528;0.01875;451;256
10147;0.01875;0.180528;0.01875;451;256
10148;0.01875;0.180528;0.01875;451;256
10149;0.01875;0.180528;0.01875;451;256
10150;0.01875;0.180528;0.01875;451;256
10151;0.01875;0.180528;0.01875;451;256
10152;0.01875;0.180528;0.01875;451;256
10153;0.01875;0.180528;0.01875;451;256
10154;0.01875;0.180528;0.01875;451;256
10155;0.01875;0.180528;0.01875;451;256
10156;0.01875;0.180528;0.01875;451;256
10157;0.01875;0.180528;0.01875;451;256
10158;0.01875;0.180528;0.01875;451;256
10159;0.01875;0.180528;0.01875;451;256
10160;0.01875;0.180528;0.01875;451;256
10161;0.01875;0.180528;0.01875;451;256
10162;0.01875;0.180528;0.01875;451;256
10163;0.01875;0.180528;0.01875;451;256
10164;0.01875;0.180528;0.01875;451;256
10165;0.01875;0.180528;0.01875;451;256
10166;0.01875;0.180528;0.01875;451;256
10167;0.01875;0.180528;0.01875;451;256
10168;0.01875;0.180528;0.01875;451;256
10169;0.01875;0.180528;0.01875;451;256
10170;0.01875;0.180528;0.01875;451;256
10171;0.01875;0.180528;0.01875;451;256
10172;0.01875;0.180528;0.01875;451;256
10173;0.01875;0.180528;0.01875;451;256
10174;0.01875;0.180528;0.01875;451;256
10175;0.01875;0.180528;0.01875;451;256
10176;0.01875;0.180528;0.01875;451;256
10177;0.01875;0.180528;0.01875;451;256
10178;0.01875;0.180528;0.01875;451;256
10179;0.01875;0.180528;0.01875;451;256
10180;0.01875;0.180528;0.01875;451;256
10181;0.01875;0.180528;0.01875;451;256
10182;0.01875;0.180528;0.01875;451;256
10183;0.01875;0.180528;0.01875;451;256
10184;0.01875;0.180528;0.01875;451;256
10185;0.01875;0.180528;0.01875;451;256
10186;0.01875;0.180528;0.01875;451;256
10187;0.01875;0.180528;0.01875;451;256
10188;0.01875;0.180528;0.01875;451;256
10189;0.01875;0.180528;0.01875;451;256
10190;0.01875;0.180528;0.01875;451;256
10191;0.01875;0.180528;0.01875;451;256
10192;0.01875;0.180528;0.01875;451;256
10193;0.01875;0.180528;0.01875;451;256
10194;0.01875;0.180528;0.01875;451;256
10195;0.01875;0.180528;0.01875;451;256
10196;0.01875;0.180528;0.01875;451;256
10197;0.01875;0.180528;0.01875;451;256
10198;0.01875;0.180528;0.01875;451;256
10199;0.01875;0.180528;0.01875;451;256
10200;0.01875;0.180528;0.01875;451;256
10201;0.01875;0.180528;0.01875;451;256
10202;0.01875;0.180528;0.01875;451;256
10203;0.01875;0.180528;0.01875;451;256
10204;0.01875;0.180528;0.01875;451;256
10205;0.01875;0.180528;0.01875;451;256
10206;0.01875;0.180528;0.01875;451;256
10207;0.01875;0.180528;0.01875;451;256
10208;0.01875;0.180528;0.01875;451;256
10209;0.01875;0.180528;0.01875;451;256
10210;0.01875;0.180528;0.01875;451;256
10211;0.01875;0.180528;0.01875;451;256
10212;0.01875;0.180528;0.01875;451;256
10213;0.01875;0.180528;0.01875;451;256
10214;0.01875;0.180528;0.01875;451;256
10215;0.01875;0.180528;0.01875;451;256
10216;0.01875;0.180528;0.01875;451;256
10217;0.01875;0.180528;0.01875;451;256
10218;0.01875;0.180528;0.01875;451;256
10219;0.01875;0.180528;0.01875;451;256
10220;0.01875;0.180528;0.01875;451;256
10221;0.01875;0.180528;0.01875;451;256
10222;0.01875;0.180528;0.01875;451;256
10223;0.01875;0.180528;0.01875;451;256
10224;0.01875;0.180528;0.01875;451;256
10225;0.01875;0.180528;0.01875;451;256
10226;0.01875;0.180528;0.01875;451;256
10227;0.01875;0.180528;0.01875;451;256
10228;0.01875;0.180528;0.01875;451;256
10229;0.01875;0.180528;0.01875;451;256
10230;0.01875;0.180528;0.01875;451;256
10231;0.01875;0.180528;0.01875;451;256
10232;0.01875;0.180528;0.01875;451;256
10233;0.01875;0.180528;0.01875;451;256
10234;0.01875;0.180528;0.01875;451;256
10235;0.01875;0.180528;0.01875;451;256
10236;0.01875;0.180528;0.01875;451;256
10237;0.01875;0.180528;0.01875;451;256
10238;0.01875;0.180528;0.01875;451;256
10239;0.01875;0.180528;0.01875;451;256
10240;0.01875;0.180528;0.01875;451;256
10241;0.01875;0.180528;0.01875;451;256
10242;0.01875;0.180528;0.01875;451;256
10243;0.01875;0.180528;0.01875;451;256
10244;0.01875;0.180528;0.01875;451;256
10245;0.01875;0.180528;0.01875;451;256
10246;0.01875;0.180528;0.01875;451;256
10247;0.01875;0.180528;0.01875;451;256
10248;0.01875;0.180528;0.01875;451;256
10249;0.01875;0.180528;0.01875;451;256
10250;0.01875;0.180528;0.01875;451;256
10251;0.01875;0.180528;0.01875;451;256
10252;0.01875;0.180528;0.01875;451;256
10253;0.01875;0.180528;0.01875;451;256
10254;0.01875;0.180528;0.01875;451;256
10255;0.01875;0.180528;0.01875;451;256
10256;0.01875;0.180528;0.01875;451;256
10257;0.01875;0.180528;0.01875;451;256
10258;0.01875;0.180528;0.01875;451;256
10259;0.01875;0.180528;0.01875;451;256
10260;0.01875;0.180528;0.01875;451;256
10261;0.01875;0.180528;0.01875;451;256
10262;0.01875;0.180528;0.01875;451;256
10263;0.01875;0.180528;0.01875;451;256
10264;0.01875;0.180528;0.01875;451;256
10265;0.01875;0.180528;0.01875;451;256
10266;0.01875;0.180528;0.01875;451;256
10267;0.01875;0.180528;0.01875;451;256
10268;0.01875;0.180528;0.01875;451;256
10269;0.01875;0.180528;0.01875;451;256
10270;0.01875;0.180528;0.01875;451;256
10271;0.01875;0.180528;0.01875;451;256
10272;0.01875;0.180528;0.01875;451;256
10273;0.01875;0.180528;0.01875;451;256
10274;0.01875;0.180528;0.01875;451;256
10275;0.01875;0.180528;0.01875;451;256
10276;0.01875;0.180528;0.01875;451;256
10277;0.01875;0.180528;0.01875;451;256
10278;0.01875;0.180528;0.01875;451;256
10279;0.01875;0.180528;0.01875;451;256
10280;0.01875;0.180528;0.01875;451;256
10281;0.01875;0.180528;0.01875;451;256
10282;0.01875;0.180528;0.01875;451;256
10283;0.01875;0.180528;0.01875;451;256
10284;0.01875;0.180528;0.01875;451;256
10285;0.01875;0.180528;0.01875;451;256
10286;0.01875;0.180528;0.01875;451;256
10287;0.01875;0.180528;0.01875;451;256
10288;0.01875;0.180528;0.01875;451;256
10289;0.01875;0.180528;0.01875;451;256
10290;0.01875;0.180528;0.01875;451;256
10291;0.01875;0.180528;0.01875;451;256
10292;0.01875;0.180528;0.01875;451;256
10293;0.01875;0.180528;0.01875;451;256
10294;0.01875;0.180528;0.01875;451;256
10295;0.01875;0.180528;0.01875;451;256
10296;0.01875;0.180528;0.01875;451;256
10297;0.01875;0.180528;0.01875;451;256
10298;0.01875;0.180528;0.01875;451;256
10299;0.01875;0.180528;0.01875;451;256
10300;0.01875;0.180528;0.01875;451;256
10301;0.01875;0.180528;0.01875;451;256
10302;0.01875;0.180528;0.01875;451;256
10303;0.01875;0.180528;0.01875;451;256
10304;0.01875;0.180528;0.01875;451;256
10305;0.01875;0.180528;0.01875;451;256
10306;0.01875;0.180528;0.01875;451;256
10307;0.01875;0.180528;0.01875;451;256
10308;0.01875;0.180528;0.01875;451;256
10309;0.01875;0.180528;0.01875;451;256
10310;0.01875;0.180528;0.01875;451;256
10311;0.01875;0.180528;0.01875;451;256
10312;0.01875;0.180528;0.01875;451;256
10313;0.01875;0.180528;0.01875;451;256
10314;0.01875;0.180528;0.01875;451;256
10315;0.01875;0.180528;0.01875;451;256
10316;0.01875;0.180528;0.01875;451;256
10317;0.01875;0.180528;0.01875;451;256
10318;0.01875;0.180528;0.01875;451;256
10319;0.01875;0.180528;0.01875;451;256
10320;0.01875;0.180528;0.01875;451;256
10321;0.01875;0.180528;0.01875;451;256
10322;0.01875;0.180528;0.01875;451;256
10323;0.01875;0.180528;0.01875;451;256
10324;0.01875;0.180528;0.01875;451;256
10325;0.01875;0.180528;0.01875;451;256
10326;0.01875;0.180528;0.01875;451;256
10327;0.01875;0.180528;0.01875;451;256
10328;0.01875;0.180528;0.01875;451;256
10329;0.01875;0.180528;0.01875;451;256
10330;0.01875;0.180528;0.01875;451;256
10331;0.01875;0.180528;0.01875;451;256
10332;0.01875;0.180528;0.01875;451;256
10333;0.01875;0.180528;0.01875;451;256
10334;0.01875;0.180528;0.01875;451;256
10335;0.01875;0.180528;0.01875;451;256
10336;0.01875;0.180528;0.01875;451;256
10337;0.01875;0.180528;0.01875;451;256
10338;0.01875;0.180528;0.01875;451;256
10339;0.01875;0.180528;0.01875;451;256
10340;0.01875;0.180528;0.01875;451;256
10341;0.01875;0.180528;0.01875;451;256
10342;0.01875;0.180528;0.01875;451;256
10343;0.01875;0.180528;0.01875;451;256
10344;0.01875;0.180528;0.01875;451;256
10345;0.01875;0.180528;0.01875;451;256
10346;0.01875;0.180528;0.01875;451;256
10347;0.01875;0.180528;0.01875;451;256
10348;0.01875;0.180528;0.01875;451;256
10349;0.01875;0.180528;0.01875;451;256
10350;0.01875;0.180528;0.01875;451;256
10351;0.01875;0.180528;0.01875;451;256
10352;0.01875;0.180528;0.01875;451;256
10353;0.01875;0.180528;0.01875;451;256
10354;0.01875;0.180528;0.01875;451;256
10355;0.01875;0.180528;0.01875;451;256
10356;0.01875;0.180528;0.01875;451;256
10357;0.01875;0.180528;0.01875;451;256
10358;0.01875;0.180528;0.01875;451;256
10359;0.01875;0.180528;0.01875;451;256
10360;0.01875;0.180528;0.01875;451;256
10361;0.01875;0.180528;0.01875;451;256
10362;0.01875;0.180528;0.01875;451;256
10363;0.01875;0.180528;0.01875;451;256
10364;0.01875;0.180528;0.01875;451;256
10365;0.01875;0.180528;0.01875;451;256
10366;0.01875;0.180528;0.01875;451;256
10367;0.01875;0.180528;0.01875;451;256
10368;0.01875;0.180528;0.01875;451;256
10369;0.01875;0.180528;0.01875;451;256
10370;0.01875;0.180528;0.01875;451;256
10371;0.01875;0.180528;0.01875;451;256
10372;0.01875;0.180528;0.01875;451;256
10373;0.01875;0.180528;0.01875;451;256
10374;0.01875;0.180528;0.01875;451;256
10375;0.01875;0.180528;0.01875;451;256
10376;0.01875;0.180528;0.01875;451;256
10377;0.01875;0.180528;0.01875;451;256
10378;0.01875;0.180528;0.01875;451;256
10379;0.01875;0.180528;0.01875;451;256
10380;0.01875;0.180528;0.01875;451;256
10381;0.01875;0.180528;0.01875;451;256
10382;0.01875;0.180528;0.01875;451;256
10383;0.01875;0.180528;0.01875;451;256
10384;0.01875;0.180528;0.01875;451;256
10385;0.01875;0.180528;0.01875;451;256
10386;0.01875;0.180528;0.01875;451;256
10387;0.01875;0.180528;0.01875;451;256
10388;0.01875;0.180528;0.01875;451;256
10389;0.01875;0.180528;0.01875;451;256
10390;0.01875;0.180528;0.01875;451;256
10391;0.01875;0.180528;0.01875;451;256
10392;0.01875;0.180528;0.01875;451;256
10393;0.01875;0.180528;0.01875;451;256
10394;0.01875;0.180528;0.01875;451;256
10395;0.01875;0.180528;0.01875;451;256
10396;0.01875;0.180528;0.01875;451;256
10397;0.01875;0.180528;0.01875;451;256
10398;0.01875;0.180528;0.01875;451;256
10399;0.01875;0.180528;0.01875;451;256
10400;0.01875;0.180528;0.01875;451;256
10401;0.01875;0.180528;0.01875;451;256
10402;0.01875;0.180528;0.01875;451;256
10403;0.01875;0.180528;0.01875;451;256
10404;0.01875;0.180528;0.01875;451;256
10405;0.01875;0.180528;0.01875;451;256
10406;0.01875;0.180528;0.01875;451;256
10407;0.01875;0.180528;0.01875;451;256
10408;0.01875;0.180528;0.01875;451;256
10409;0.01875;0.180528;0.01875;451;256
10410;0.01875;0.180528;0.01875;451;256
10411;0.01875;0.180528;0.01875;451;256
10412;0.01875;0.180528;0.01875;451;256
10413;0.01875;0.180528;0.01875;451;256
10414;0.01875;0.180528;0.01875;451;256
10415;0.01875;0.180528;0.01875;451;256
10416;0.01875;0.180528;0.01875;451;256
10417;0.01875;0.180528;0.01875;451;256
10418;0.01875;0.180528;0.01875;451;256
10419;0.01875;0.180528;0.01875;451;256
10420;0.01875;0.180528;0.01875;451;256
10421;0.01875;0.180528;0.01875;451;256
10422;0.01875;0.180528;0.01875;451;256
10423;0.01875;0.180528;0.01875;451;256
10424;0.01875;0.180528;0.01875;451;256
10425;0.01875;0.180528;0.01875;451;256
10426;0.01875;0.180528;0.01875;451;256
10427;0.01875;0.180528;0.01875;451;256
10428;0.01875;0.180528;0.01875;451;256
10429;0.01875;0.180528;0.01875;451;256
10430;0.01875;0.180528;0.01875;451;256
10431;0.01875;0.180528;0.01875;451;256
10432;0.01875;0.180528;0.01875;451;256
10433;0.01875;0.180528;0.01875;451;256
10434;0.01875;0.180528;0.01875;451;256
10435;0.01875;0.180528;0.01875;451;256
10436;0.01875;0.180528;0.01875;451;256
10437;0.01875;0.180528;0.01875;451;256
10438;0.01875;0.180528;0.01875;451;256
10439;0.01875;0.180528;0.01875;451;256
10440;0.01875;0.180528;0.01875;451;256
10441;0.01875;0.180528;0.01875;451;256
10442;0.01875;0.180528;0.01875;451;256
10443;0.01875;0.180528;0.01875;451;256
10444;0.01875;0.180528;0.01875;451;256
10445;0.01875;0.180528;0.01875;451;256
10446;0.01875;0.180528;0.01875;451;256
10447;0.01875;0.180528;0.01875;451;256
10448;0.01875;0.180528;0.01875;451;256
10449;0.01875;0.180528;0.01875;451;256
10450;0.01875;0.180528;0.01875;451;256
10451;0.01875;0.180528;0.01875;451;256
10452;0.01875;0.180528;0.01875;451;256
10453;0.01875;0.180528;0.01875;451;256
10454;0.01875;0.180528;0.01875;451;256
10455;0.01875;0.180528;0.01875;451;256
10456;0.01875;0.180528;0.01875;451;256
10457;0.01875;0.180528;0.01875;451;256
10458;0.01875;0.180528;0.01875;451;256
10459;0.01875;0.180528;0.01875;451;256
10460;0.01875;0.180528;0.01875;451;256
10461;0.01875;0.180528;0.01875;451;256
10462;0.01875;0.180528;0.01875;451;256
10463;0.01875;0.180528;0.01875;451;256
10464;0.01875;0.180528;0.01875;451;256
10465;0.01875;0.180528;0.01875;451;256
10466;0.01875;0.180528;0.01875;451;256
10467;0.01875;0.180528;0.01875;451;256
10468;0.01875;0.180528;0.01875;451;256
10469;0.01875;0.180528;0.01875;451;256
10470;0.01875;0.180528;0.01875;451;256
10471;0.01875;0.180528;0.01875;451;256
10472;0.01875;0.180528;0.01875;451;256
10473;0.01875;0.180528;0.01875;451;256
10474;0.01875;0.180528;0.01875;451;256
10475;0.01875;0.180528;0.01875;451;256
10476;0.01875;0.180528;0.01875;451;256
10477;0.01875;0.180528;0.01875;451;256
10478;0.01875;0.180528;0.01875;451;256
10479;0.01875;0.180528;0.01875;451;256
10480;0.01875;0.180528;0.01875;451;256
10481;0.01875;0.180528;0.01875;451;256
10482;0.01875;0.180528;0.01875;451;256
10483;0.01875;0.180528;0.01875;451;256
10484;0.01875;0.180528;0.01875;451;256
10485;0.01875;0.180528;0.01875;451;256
10486;0.01875;0.180528;0.01875;451;256
10487;0.01875;0.180528;0.01875;451;256
10488;0.01875;0.180528;0.01875;451;256
10489;0.01875;0.180528;0.01875;451;256
10490;0.01875;0.180528;0.01875;451;256
10491;0.01875;0.180528;0.01875;451;256
10492;0.01875;0.180528;0.01875;451;256
10493;0.01875;0.180528;0.01875;451;256
10494;0.01875;0.180528;0.01875;451;256
10495;0.01875;0.180528;0.01875;451;256
10496;0.01875;0.180528;0.01875;451;256
10497;0.01875;0.180528;0.01875;451;256
10498;0.01875;0.180528;0.01875;451;256
10499;0.01875;0.180528;0.01875;451;256
10500;0.01875;0.180528;0.01875;451;256
10501;0.01875;0.180528;0.01875;451;256
10502;0.01875;0.180528;0.01875;451;256
10503;0.01875;0.180528;0.01875;451;256
10504;0.01875;0.180528;0.01875;451;256
10505;0.01875;0.180528;0.01875;451;256
10506;0.01875;0.180528;0.01875;451;256
10507;0.01875;0.180528;0.01875;451;256
10508;0.01875;0.180528;0.01875;451;256
10509;0.01875;0.180528;0.01875;451;256
10510;0.01875;0.180528;0.01875;451;256
10511;0.01875;0.180528;0.01875;451;256
10512;0.01875;0.180528;0.01875;451;256
10513;0.01875;0.180528;0.01875;451;256
10514;0.01875;0.180528;0.01875;451;256
10515;0.01875;0.180528;0.01875;451;256
10516;0.01875;0.180528;0.01875;451;256
10517;0.01875;0.180528;0.01875;451;256
10518;0.01875;0.180528;0.01875;451;256
10519;0.01875;0.180528;0.01875;451;256
10520;0.01875;0.180528;0.01875;451;256
10521;0.01875;0.180528;0.01875;451;256
10522;0.01875;0.180528;0.01875;451;256
10523;0.01875;0.180528;0.01875;451;256
10524;0.01875;0.180528;0.01875;451;256
10525;0.01875;0.180528;0.01875;451;256
10526;0.01875;0.180528;0.01875;451;256
10527;0.01875;0.180528;0.01875;451;256
10528;0.01875;0.180528;0.01875;451;256
10529;0.01875;0.180528;0.01875;451;256
10530;0.01875;0.180528;0.01875;451;256
10531;0.01875;0.180528;0.01875;451;256
10532;0.01875;0.180528;0.01875;451;256
10533;0.01875;0.180528;0.01875;451;256
10534;0.01875;0.180528;0.01875;451;256
10535;0.01875;0.180528;0.01875;451;256
10536;0.01875;0.180528;0.01875;451;256
10537;0.01875;0.180528;0.01875;451;256
10538;0.01875;0.180528;0.01875;451;256
10539;0.01875;0.180528;0.01875;451;256
10540;0.01875;0.180528;0.01875;451;256
10541;0.01875;0.180528;0.01875;451;256
10542;0.01875;0.180528;0.01875;451;256
10543;0.01875;0.180528;0.01875;451;256
10544;0.01875;0.180528;0.01875;451;256
10545;0.01875;0.180528;0.01875;451;256
10546;0.01875;0.180528;0.01875;451;256
10547;0.01875;0.180528;0.01875;451;256
10548;0.01875;0.180528;0.01875;451;256
10549;0.01875;0.180528;0.01875;451;256
10550;0.01875;0.180528;0.01875;451;256
10551;0.01875;0.180528;0.01875;451;256
10552;0.01875;0.180528;0.01875;451;256
10553;0.01875;0.180528;0.01875;451;256
10554;0.01875;0.180528;0.01875;451;256
10555;0.01875;0.180528;0.01875;451;256
10556;0.01875;0.180528;0.01875;451;256
10557;0.01875;0.180528;0.01875;451;256
10558;0.01875;0.180528;0.01875;451;256
10559;0.01875;0.180528;0.01875;451;256
10560;0.01875;0.180528;0.01875;451;256
10561;0.01875;0.180528;0.01875;451;256
10562;0.01875;0.180528;0.01875;451;256
10563;0.01875;0.180528;0.01875;451;256
10564;0.01875;0.180528;0.01875;451;256
10565;0.01875;0.180528;0.01875;451;256
10566;0.01875;0.180528;0.01875;451;256
10567;0.01875;0.180528;0.01875;451;256
10568;0.01875;0.180528;0.01875;451;256
10569;0.01875;0.180528;0.01875;451;256
10570;0.01875;0.180528;0.01875;451;256
10571;0.01875;0.180528;0.01875;451;256
10572;0.01875;0.180528;0.01875;451;256
10573;0.01875;0.180528;0.01875;451;256
10574;0.01875;0.180528;0.01875;451;256
10575;0.01875;0.180528;0.01875;451;256
10576;0.01875;0.180528;0.01875;451;256
10577;0.01875;0.180528;0.01875;451;256
10578;0.01875;0.180528;0.01875;451;256
10579;0.01875;0.180528;0.01875;451;256
10580;0.01875;0.180528;0.01875;451;256
10581;0.01875;0.180528;0.01875;451;256
10582;0.01875;0.180528;0.01875;451;256
10583;0.01875;0.180528;0.01875;451;256
10584;0.01875;0.180528;0.01875;451;256
10585;0.01875;0.180528;0.01875;451;256
10586;0.01875;0.180528;0.01875;451;256
10587;0.01875;0.180528;0.01875;451;256
10588;0.01875;0.180528;0.01875;451;256
10589;0.01875;0.180528;0.01875;451;256
10590;0.01875;0.180528;0.01875;451;256
10591;0.01875;0.180528;0.01875;451;256
10592;0.01875;0.180528;0.01875;451;256
10593;0.01875;0.180528;0.01875;451;256
10594;0.01875;0.180528;0.01875;451;256
10595;0.01875;0.180528;0.01875;451;256
10596;0.01875;0.180528;0.01875;451;256
10597;0.01875;0.180528;0.01875;451;256
10598;0.01875;0.180528;0.01875;451;256
10599;0.01875;0.180528;0.01875;451;256
10600;0.01875;0.180528;0.01875;451;256
10601;0.01875;0.180528;0.01875;451;256
10602;0.01875;0.180528;0.01875;451;256
10603;0.01875;0.180528;0.01875;451;256
10604;0.01875;0.180528;0.01875;451;256
10605;0.01875;0.180528;0.01875;451;256
10606;0.01875;0.180528;0.01875;451;256
10607;0.01875;0.180528;0.01875;451;256
10608;0.01875;0.180528;0.01875;451;256
10609;0.01875;0.180528;0.01875;451;256
10610;0.01875;0.180528;0.01875;451;256
10611;0.01875;0.180528;0.01875;451;256
10612;0.01875;0.180528;0.01875;451;256
10613;0.01875;0.180528;0.01875;451;256
10614;0.01875;0.180528;0.01875;451;256
10615;0.01875;0.180528;0.01875;451;256
10616;0.01875;0.180528;0.01875;451;256
10617;0.01875;0.180528;0.01875;451;256
10618;0.01875;0.180528;0.01875;451;256
10619;0.01875;0.180528;0.01875;451;256
10620;0.01875;0.180528;0.01875;451;256
10621;0.01875;0.180528;0.01875;451;256
10622;0.01875;0.180528;0.01875;451;256
10623;0.01875;0.180528;0.01875;451;256
10624;0.01875;0.180528;0.01875;451;256
10625;0.01875;0.180528;0.01875;451;256
10626;0.01875;0.180528;0.01875;451;256
10627;0.01875;0.180528;0.01875;451;256
10628;0.01875;0.180528;0.01875;451;256
10629;0.01875;0.180528;0.01875;451;256
10630;0.01875;0.180528;0.01875;451;256
